"REF_DATE","GEO","DGUID","Country of residence","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Saskatchewan","2016A000247","Philippines","Persons","249","units","0","v128440","9.156","8","","","","0"
"2020-02","Saskatchewan","2016A000247","Philippines","Persons","249","units","0","v128440","9.156","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Philippines","Persons","249","units","0","v128440","9.156","1","","","","0"
"2020-04","Saskatchewan","2016A000247","Philippines","Persons","249","units","0","v128440","9.156","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Qatar","Persons","249","units","0","v128441","9.157","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Qatar","Persons","249","units","0","v128441","9.157","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Qatar","Persons","249","units","0","v128441","9.157","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Qatar","Persons","249","units","0","v128441","9.157","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Qatar","Persons","249","units","0","v128441","9.157","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Saudi Arabia","Persons","249","units","0","v128443","9.158","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Saudi Arabia","Persons","249","units","0","v128443","9.158","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Saudi Arabia","Persons","249","units","0","v128443","9.158","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Saudi Arabia","Persons","249","units","0","v128443","9.158","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Saudi Arabia","Persons","249","units","0","v128443","9.158","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Singapore","Persons","249","units","0","v128444","9.159","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Singapore","Persons","249","units","0","v128444","9.159","2","","","","0"
"2020-02","Saskatchewan","2016A000247","Singapore","Persons","249","units","0","v128444","9.159","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Singapore","Persons","249","units","0","v128444","9.159","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Singapore","Persons","249","units","0","v128444","9.159","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Sri Lanka","Persons","249","units","0","v128445","9.160","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Sri Lanka","Persons","249","units","0","v128445","9.160","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Sri Lanka","Persons","249","units","0","v128445","9.160","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Sri Lanka","Persons","249","units","0","v128445","9.160","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Sri Lanka","Persons","249","units","0","v128445","9.160","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Syria","Persons","249","units","0","v128446","9.161","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Syria","Persons","249","units","0","v128446","9.161","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Syria","Persons","249","units","0","v128446","9.161","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Syria","Persons","249","units","0","v128446","9.161","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Syria","Persons","249","units","0","v128446","9.161","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Tajikistan","Persons","249","units","0","v128332","9.55","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Tajikistan","Persons","249","units","0","v128332","9.55","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Tajikistan","Persons","249","units","0","v128332","9.55","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Tajikistan","Persons","249","units","0","v128332","9.55","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Tajikistan","Persons","249","units","0","v128332","9.55","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Taiwan","Persons","249","units","0","v128447","9.162","2","","","","0"
"2020-01","Saskatchewan","2016A000247","Taiwan","Persons","249","units","0","v128447","9.162","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Taiwan","Persons","249","units","0","v128447","9.162","4","","","","0"
"2020-03","Saskatchewan","2016A000247","Taiwan","Persons","249","units","0","v128447","9.162","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Taiwan","Persons","249","units","0","v128447","9.162","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Thailand","Persons","249","units","0","v128448","9.163","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Thailand","Persons","249","units","0","v128448","9.163","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Thailand","Persons","249","units","0","v128448","9.163","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Thailand","Persons","249","units","0","v128448","9.163","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Thailand","Persons","249","units","0","v128448","9.163","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Tibet","Persons","249","units","0","v128449","9.164","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Tibet","Persons","249","units","0","v128449","9.164","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Tibet","Persons","249","units","0","v128449","9.164","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Tibet","Persons","249","units","0","v128449","9.164","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Tibet","Persons","249","units","0","v128449","9.164","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Timor-Leste","Persons","249","units","0","v122610635","9.272","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Timor-Leste","Persons","249","units","0","v122610635","9.272","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Timor-Leste","Persons","249","units","0","v122610635","9.272","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Timor-Leste","Persons","249","units","0","v122610635","9.272","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Timor-Leste","Persons","249","units","0","v122610635","9.272","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Turkey","Persons","249","units","0","v128334","9.57","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Turkey","Persons","249","units","0","v128334","9.57","1","","","","0"
"2020-02","Saskatchewan","2016A000247","Turkey","Persons","249","units","0","v128334","9.57","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Turkey","Persons","249","units","0","v128334","9.57","1","","","","0"
"2020-04","Saskatchewan","2016A000247","Turkey","Persons","249","units","0","v128334","9.57","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Turkmenistan","Persons","249","units","0","v128333","9.56","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Turkmenistan","Persons","249","units","0","v128333","9.56","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Turkmenistan","Persons","249","units","0","v128333","9.56","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Turkmenistan","Persons","249","units","0","v128333","9.56","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Turkmenistan","Persons","249","units","0","v128333","9.56","0","","","","0"
"2019-12","Saskatchewan","2016A000247","United Arab Emirates","Persons","249","units","0","v128450","9.165","1","","","","0"
"2020-01","Saskatchewan","2016A000247","United Arab Emirates","Persons","249","units","0","v128450","9.165","0","","","","0"
"2020-02","Saskatchewan","2016A000247","United Arab Emirates","Persons","249","units","0","v128450","9.165","0","","","","0"
"2020-03","Saskatchewan","2016A000247","United Arab Emirates","Persons","249","units","0","v128450","9.165","2","","","","0"
"2020-04","Saskatchewan","2016A000247","United Arab Emirates","Persons","249","units","0","v128450","9.165","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Uzbekistan","Persons","249","units","0","v128336","9.59","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Uzbekistan","Persons","249","units","0","v128336","9.59","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Uzbekistan","Persons","249","units","0","v128336","9.59","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Uzbekistan","Persons","249","units","0","v128336","9.59","1","","","","0"
"2020-04","Saskatchewan","2016A000247","Uzbekistan","Persons","249","units","0","v128336","9.59","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Viet Nam","Persons","249","units","0","v128451","9.166","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Viet Nam","Persons","249","units","0","v128451","9.166","4","","","","0"
"2020-02","Saskatchewan","2016A000247","Viet Nam","Persons","249","units","0","v128451","9.166","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Viet Nam","Persons","249","units","0","v128451","9.166","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Viet Nam","Persons","249","units","0","v128451","9.166","0","","","","0"
"2019-12","Saskatchewan","2016A000247","West Bank and Gaza Strip (Palestine)","Persons","249","units","0","v122610636","9.271","0","","","","0"
"2020-01","Saskatchewan","2016A000247","West Bank and Gaza Strip (Palestine)","Persons","249","units","0","v122610636","9.271","0","","","","0"
"2020-02","Saskatchewan","2016A000247","West Bank and Gaza Strip (Palestine)","Persons","249","units","0","v122610636","9.271","0","","","","0"
"2020-03","Saskatchewan","2016A000247","West Bank and Gaza Strip (Palestine)","Persons","249","units","0","v122610636","9.271","0","","","","0"
"2020-04","Saskatchewan","2016A000247","West Bank and Gaza Strip (Palestine)","Persons","249","units","0","v122610636","9.271","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Yemen","Persons","249","units","0","v128421","9.138","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Yemen","Persons","249","units","0","v128421","9.138","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Yemen","Persons","249","units","0","v128421","9.138","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Yemen","Persons","249","units","0","v128421","9.138","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Yemen","Persons","249","units","0","v128421","9.138","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Asia, not elsewhere classified","Persons","249","units","0","v128431","9.130","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Asia, not elsewhere classified","Persons","249","units","0","v128431","9.130","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Asia, not elsewhere classified","Persons","249","units","0","v128431","9.130","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Asia, not elsewhere classified","Persons","249","units","0","v128431","9.130","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Asia, not elsewhere classified","Persons","249","units","0","v128431","9.130","0","","","","0"
"2019-12","Saskatchewan","2016A000247","American Samoa","Persons","249","units","0","v128537","9.230","0","","","","0"
"2020-01","Saskatchewan","2016A000247","American Samoa","Persons","249","units","0","v128537","9.230","0","","","","0"
"2020-02","Saskatchewan","2016A000247","American Samoa","Persons","249","units","0","v128537","9.230","0","","","","0"
"2020-03","Saskatchewan","2016A000247","American Samoa","Persons","249","units","0","v128537","9.230","0","","","","0"
"2020-04","Saskatchewan","2016A000247","American Samoa","Persons","249","units","0","v128537","9.230","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Australia","Persons","249","units","0","v128515","9.224","24","","","","0"
"2020-01","Saskatchewan","2016A000247","Australia","Persons","249","units","0","v128515","9.224","16","","","","0"
"2020-02","Saskatchewan","2016A000247","Australia","Persons","249","units","0","v128515","9.224","12","","","","0"
"2020-03","Saskatchewan","2016A000247","Australia","Persons","249","units","0","v128515","9.224","5","","","","0"
"2020-04","Saskatchewan","2016A000247","Australia","Persons","249","units","0","v128515","9.224","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Christmas Island","Persons","249","units","0","v122610637","9.274","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Christmas Island","Persons","249","units","0","v122610637","9.274","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Christmas Island","Persons","249","units","0","v122610637","9.274","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Christmas Island","Persons","249","units","0","v122610637","9.274","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Christmas Island","Persons","249","units","0","v122610637","9.274","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Cocos (Keeling) Islands","Persons","249","units","0","v122610638","9.275","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Cocos (Keeling) Islands","Persons","249","units","0","v122610638","9.275","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Cocos (Keeling) Islands","Persons","249","units","0","v122610638","9.275","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Cocos (Keeling) Islands","Persons","249","units","0","v122610638","9.275","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Cocos (Keeling) Islands","Persons","249","units","0","v122610638","9.275","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Cook Islands","Persons","249","units","0","v128539","9.232","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Cook Islands","Persons","249","units","0","v128539","9.232","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Cook Islands","Persons","249","units","0","v128539","9.232","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Cook Islands","Persons","249","units","0","v128539","9.232","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Cook Islands","Persons","249","units","0","v128539","9.232","0","","","","0"
"2019-12","Saskatchewan","2016A000247","Fiji","Persons","249","units","0","v128540","9.233","0","","","","0"
"2020-01","Saskatchewan","2016A000247","Fiji","Persons","249","units","0","v128540","9.233","0","","","","0"
"2020-02","Saskatchewan","2016A000247","Fiji","Persons","249","units","0","v128540","9.233","0","","","","0"
"2020-03","Saskatchewan","2016A000247","Fiji","Persons","249","units","0","v128540","9.233","0","","","","0"
"2020-04","Saskatchewan","2016A000247","Fiji","Persons","249","units","0","v128540","9.233","0","","","","0"
"2019-12","Saskatchewan","2016A000247","French Polynesia","Persons","249","units","0","v128527","9.244","0","","","","0"
"2020-01","Saskatchewan","2016A000247","French Polynesia","Persons","249","units","0","v128527","9.244","0","","","","0"
